conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Paslon,Debat,Clean
1734470147988222003,Tue Dec 12 14:07:55 +0000 2023,30,Calon Presiden nomor urut 1 Anies menjawab soal kasus-kasus persekusi dan kekerasan oleh suatu kelompok masyarakat. Video: Youtube KPU #DebatCapres https://t.co/dsY94b4gcv,1734575812739829900,https://pbs.twimg.com/ext_tw_video_thumb/1734575537635667968/pu/img/WN3PUydnPr-HXqTn.jpg,tempodotco,in,Indonesia,1,1,6,https://x.com/tempodotco/status/1734575812739829900,18129942,tempodotco,Anies,Debat 1,calon presiden nomor urut anies menjawab soal kasuskasus persekusi dan kekerasan oleh suatu kelompok masyarakat video youtube kpu
1734587392764649698,Tue Dec 12 14:53:56 +0000 2023,12,Capres nomor urut 2 Prabowo Subianto bertanya ke Anies Baswedan terkait anggaran Rp80 triliun saat menjadi Gubernur DKI Jakarta untuk mengatasi polusi di Jakarta. Susah kalau menyalahkan angin. Saya bertanya dengan anggaran segitu besar langkah-langkah yang bisa dilakukan https://t.co/Ehpd1bv72S,1734587392764649698,https://pbs.twimg.com/media/GBJ-HWsa4AATeEO.jpg,,in,Indonesia,0,3,7,https://x.com/KompasTV/status/1734587392764649698,71436318,KompasTV,Anies,Debat 1,capres nomor urut prabowo subianto bertanya ke anies baswedan terkait anggaran rp triliun saat menjadi gubernur dki jakarta untuk mengatasi polusi di jakarta susah kalau menyalahkan angin saya bertanya dengan anggaran segitu besar langkahlangkah yang bisa dilakukan
1734570762668015848,Tue Dec 12 13:47:51 +0000 2023,0,Capres nomor urut 1 Anies Baswedan diacara Debat Capres malam ini... #AMINAjaDulu #AMINkanIndonesia #AminPalingSiapUntukIndonesia https://t.co/DBeoDyvTlo,1734570762668015848,https://pbs.twimg.com/ext_tw_video_thumb/1734570633537916928/pu/img/X_bs1cNQIqGKCMLf.jpg,,in,,0,0,0,https://x.com/PutraMelay6837/status/1734570762668015848,1722218525522300928,PutraMelay6837,Anies,Debat 1,capres nomor urut anies baswedan diacara debat capres malam ini
1734564669380259948,Tue Dec 12 13:23:38 +0000 2023,10,Capres nomor urut 1 Anies Baswedan dan capres nomor urut 2 Prabowo Subianto saling sanggah terkait penyelesaian konflik di Papua dalam acara Debat Pertama Capres di Komisi Pemilihan Umum (KPU) Jakarta Selasa (12/12/2023). #DebatCapres #Pemilu2024diKompasTV Simak selengkapnya https://t.co/p0SLRI8wFu,1734564669380259948,https://pbs.twimg.com/media/GBJpmZCagAAi78Z.jpg,,in,Indonesia,2,3,2,https://x.com/KompasTV/status/1734564669380259948,71436318,KompasTV,Anies,Debat 1,capres nomor urut anies baswedan dan capres nomor urut prabowo subianto saling sanggah terkait penyelesaian konflik di papua dalam acara debat pertama capres di komisi pemilihan umum kpu jakarta selasa simak selengkapnya
1734565914975338893,Tue Dec 12 13:28:35 +0000 2023,302,Penyampaian Visi Misi Capres Nomor Urut 03 Ganjar Pranowo: Perintahkan Kami untuk Mengerjakan Itu https://t.co/eJwf5qwAnP,1734565914975338893,https://pbs.twimg.com/ext_tw_video_thumb/1734565570199396352/pu/img/TIRDhkQ6rRVK_1NG.jpg,,in,,1,10,91,https://x.com/MurtadhaOne1/status/1734565914975338893,1178950184601935873,MurtadhaOne1,Anies,Debat 1,penyampaian visi misi capres nomor urut ganjar pranowo perintahkan kami untuk mengerjakan itu
1734372982720766094,Tue Dec 12 00:41:56 +0000 2023,10,Cawapres nomor urut 3 Mahfud MD berdialog dengan perwakilan pertani budayawan seniman pelaku UMKM hingga kalangan milenial bersama warga di Saung Coet Desa Cigugur Girang Kecamatan Parongpong Kabupaten Bandung Barat (KBB) pada Minggu (10/12/2023). Cc @mohmahfudmd https://t.co/R0vafVAY8M,1734372982720766094,https://pbs.twimg.com/media/GBG7Bpma0AAy8Xi.jpg,,in,"Jakarta Selatan, DKI Jakarta",2,1,9,https://x.com/Eil_Thia/status/1734372982720766094,1155017139671031809,Eil_Thia,Anies,Debat 1,cawapres nomor urut mahfud md berdialog dengan perwakilan pertani budayawan seniman pelaku umkm hingga kalangan milenial bersama warga di saung coet desa cigugur girang kecamatan parongpong kabupaten bandung barat kbb pada minggu cc
1734370182821515559,Tue Dec 12 00:30:49 +0000 2023,30,Putra Wonogiri sudah terbukti tak pernah ingkar janji. Ketua @RAMujiyono untuk DPRD DKI Jakarta Dapil 5 Jakarta Timur nomor urut 1. #KemenanganBersama2024 #DemokratS14P #DemokratBersamaPrabowo https://t.co/IJmPxBU6Co,1734370182821515559,https://pbs.twimg.com/ext_tw_video_thumb/1734370046460473344/pu/img/JVThACxDYcAlI-iZ.jpg,,in,Jakarta Capital Region,0,5,17,https://x.com/PDemokratjkt/status/1734370182821515559,1502286313445228546,PDemokratjkt,Anies,Debat 1,putra wonogiri sudah terbukti tak pernah ingkar janji ketua untuk dprd dki jakarta dapil jakarta timur nomor urut
1734373035829026832,Tue Dec 12 00:42:09 +0000 2023,2,Anak calon presiden nomor urut 1 Anies Rasyid Baswedan Mikail Baswedan mengatakan bahwa dirinya belum berencana terjun ke dunia politik meskipun tak... https://t.co/MOylYQi2fQ,1734373035829026832,,,in,,0,0,1,https://x.com/inilahdotcom/status/1734373035829026832,46693036,inilahdotcom,Anies,Debat 1,anak calon presiden nomor urut anies rasyid baswedan mikail baswedan mengatakan bahwa dirinya belum berencana terjun ke dunia politik meskipun tak
1734374981042381093,Tue Dec 12 00:49:53 +0000 2023,8,Dalam forum Apindo Ganjar Pranowo capres nomor urut 3 memaparkan : Ada tiga cara tentang komitmen soal kepastian hukum untuk menarik investor asing masuk Indonesia. Yaitu ada Regulasi Lembaga dan Aktor ( pejabat ) yang harus dijalankan dengan serius. #GanjarMahfudM3nang https://t.co/RIzzI54Bjq,1734374981042381093,https://pbs.twimg.com/ext_tw_video_thumb/1734374694747570176/pu/img/YOJ6bPPbTJ2PH5o3.jpg,,in,"Jakarta Pusat, DKI Jakarta",0,1,3,https://x.com/SimanjuntakElly/status/1734374981042381093,731376028585594880,SimanjuntakElly,Anies,Debat 1,dalam forum apindo ganjar pranowo capres nomor urut memaparkan ada tiga cara tentang komitmen soal kepastian hukum untuk menarik investor asing masuk indonesia yaitu ada regulasi lembaga dan aktor pejabat yang harus dijalankan dengan serius
1734366636118081960,Tue Dec 12 00:16:43 +0000 2023,30,Hasil survei Lingkaran Survei Indonesia (LSI) Denny JA memprediksi paslon nomor urut 2 @prabowo Subianto-Gibran Rakabuming bakal memenangi putaran kedua Pilpres 2024 siapapun lawannya. #Projo #Jokowi #Gibran #Prabowo #PrabowoGibran https://t.co/HuZFlAkmQ5,1734366636118081960,https://pbs.twimg.com/media/GBG1QqnaMAAHdG2.jpg,,in,"Jakarta Capital Region, Indone",1,1,15,https://x.com/RcyberProj0/status/1734366636118081960,872175115793858561,RcyberProj0,Anies,Debat 1,hasil survei lingkaran survei indonesia lsi denny ja memprediksi paslon nomor urut subiantogibran rakabuming bakal memenangi putaran kedua pilpres siapapun lawannya
1735227423506022644,Thu Dec 14 09:17:11 +0000 2023,7,Kontrak politik buruh migran Indonesia bersama Anis Masuk 8 arah Perubahan ke 8 ANIES Baswedan insha Allah Presiden dn Cak Imin Wapresnya https://t.co/5XufNxO2pi,1735227423506022644,https://pbs.twimg.com/ext_tw_video_thumb/1735227386159931392/pu/img/X8DeOsx7bndgLjva.jpg,,in,,0,2,0,https://x.com/keepithink_crab/status/1735227423506022644,1138988249358196736,keepithink_crab,Anies,Debat 1,kontrak politik buruh migran indonesia bersama anis masuk arah perubahan ke anies baswedan insha allah presiden dn cak imin wapresnya
1735672870636794175,Fri Dec 15 14:47:14 +0000 2023,0,Deretan Ustadz dan Kiai yang Menyatakan Dukungan Ke Anis Baswedan dan Cak imin (AMIN) No.1 1. Ijtima Ulama 2. Ustadz Adi Hidayat (UAH) 3. Ustadz Abdul Somad (UAS) 4. Gus Najih (Adik Gus Maemon) 5. Gus Muhasin (Kakak Gus Baha) 6. Habib Rizieq Shihab #AMIN #AniesMuhaimin2024,1735672870636794175,,,in,,0,1,0,https://x.com/Itsraining15723/status/1735672870636794175,1680018882550169601,Itsraining15723,Anies,Debat 1,deretan ustadz dan kiai yang menyatakan dukungan ke anis baswedan dan cak imin amin no ijtima ulama ustadz adi hidayat uah ustadz abdul somad uas gus najih adik gus maemon gus muhasin kakak gus baha habib rizieq shihab
1737384129686348126,Wed Dec 20 08:07:10 +0000 2023,0,bnyk yg pd mulai ngelirik anis tp itu cak imin bisa diem gk bacotnya dri pd ngomong gk berguna,1737384129686348126,,,in,,0,0,0,https://x.com/frutangenaktau/status/1737384129686348126,387445897,frutangenaktau,Anies,Debat 1,bnyk yg pd mulai ngelirik anis tp itu cak imin bisa diem gk bacotnya dri pd ngomong gk berguna
1737355762777895415,Wed Dec 20 06:14:27 +0000 2023,1,Kyai Thoifur mawardi waliyullah dr purworejo audah beri isyarah jauh sebelum hiruk pikuk pilpres. Bahwa namti Cak Imin akan berpasangan dg pak ANIS. Sekelas beliau ndak mungkin jika dawuh tanpa intruksi dr langit. Pasangan AMIN ini pasangan jalur langit. Di dekengi wali² pusat.,1737355762777895415,,,in,"Yogyakarta, Indonesia",0,1,1,https://x.com/wasikjogja/status/1737355762777895415,732478686,wasikjogja,Anies,Debat 1,kyai thoifur mawardi waliyullah dr purworejo audah beri isyarah jauh sebelum hiruk pikuk pilpres bahwa namti cak imin akan berpasangan dg pak anis sekelas beliau ndak mungkin jika dawuh tanpa intruksi dr langit pasangan amin ini pasangan jalur langit di dekengi wali² pusat
1737040747667570715,Tue Dec 19 09:22:41 +0000 2023,0,hai Fadli Zonk Berapa uangmu ? kalau kau mo itu dijadikan Utang Anis bicaralah ke Anis Aku yakin ANIS dan Cak IMIN akan membayarnya Kampret luh,1737040747667570715,,,in,,0,0,0,https://x.com/OpunkSuryana/status/1737040747667570715,1627613502147031041,OpunkSuryana,Anies,Debat 1,hai fadli zonk berapa uangmu kalau kau mo itu dijadikan utang anis bicaralah ke anis aku yakin anis dan cak imin akan membayarnya kampret luh
1737164637773402526,Tue Dec 19 17:34:59 +0000 2023,9,ketawa aja gua baca judul berita nya @Pak_JK resmi dukung anis cak imin @aniesbaswedan Itu anak emas @Pak_JK Jdi faham ajalah kenapa gua ketawa baca judul berita nya,1737164637773402526,,,in,"Dun-le-Palestel, France",0,0,0,https://x.com/Minang_cyber/status/1737164637773402526,1350917154,Minang_cyber,Anies,Debat 1,ketawa aja gua baca judul berita nya resmi dukung anis cak imin itu anak emas jdi faham ajalah kenapa gua ketawa baca judul berita nya
1735571028297003264,Fri Dec 15 08:02:33 +0000 2023,0,SEMUA KEGIATAN CAPRES DAN CAWAPRES AMIN WAJIB KITA SHARE ..NO DeBat... KALAU ADA KOMENTAR MIRING TENTANG AMIN ..KASIH FOTO SENYUMAN ANIS DAN CAK IMIN ..GAK USAH DIKOMENTARIN...,1735571028297003264,,,in,,0,0,0,https://x.com/lendirkekuasaan/status/1735571028297003264,1900420153,lendirkekuasaan,Anies,Debat 1,semua kegiatan capres dan cawapres amin wajib kita share no debat kalau ada komentar miring tentang amin kasih foto senyuman anis dan cak imin gak usah dikomentarin
1731366013848219849,Fri Dec 15 22:56:42 +0000 2023,0,@Fahrihamzah pilihan anis cak imin yg tepat,1735796050781446538,,Fahrihamzah,in,,0,0,0,https://x.com/ToplekBang/status/1735796050781446538,1375076603047256064,ToplekBang,Anies,Debat 1,pilihan anis cak imin yg tepat
1737153590882676964,Tue Dec 19 17:35:08 +0000 2023,0,@TofaJubirAmin @aniesbaswedan @cakimiNOW ketawa aja gua baca judul berita nya @Pak_JK resmi dukung anis cak imin @aniesbaswedan Itu anak emas @Pak_JK Jdi faham ajalah kenapa gua ketawa baca judul berita nya,1737164675878654058,,TofaJubirAmin,in,"Dun-le-Palestel, France",0,0,0,https://x.com/Minang_cyber/status/1737164675878654058,1350917154,Minang_cyber,Anies,Debat 1,ketawa aja gua baca judul berita nya resmi dukung anis cak imin itu anak emas jdi faham ajalah kenapa gua ketawa baca judul berita nya
1730896923215970807,Fri Dec 15 22:57:36 +0000 2023,0,@PDemokrat saya kecewa sama demokrar.....karna ga konsisten...kini saya dukung pkb...dan anis cak imin,1735796278100140167,,PDemokrat,in,,0,0,0,https://x.com/ToplekBang/status/1735796278100140167,1375076603047256064,ToplekBang,Anies,Debat 1,saya kecewa sama demokrarkarna ga konsistenkini saya dukung pkbdan anis cak imin
1736936740450115827,Tue Dec 19 02:29:24 +0000 2023,0,pak anis jago ngomong cak imin yang penting ngomong. kmren janjiin bbm gratis abis itu baru mikir.,1736936740450115827,,,in,Indonesia,0,0,0,https://x.com/azmimandaa/status/1736936740450115827,1010847295,azmimandaa,Anies,Debat 1,pak anis jago ngomong cak imin yang penting ngomong kmren janjiin bbm gratis abis itu baru mikir
1736750147709841803,Mon Dec 18 23:50:39 +0000 2023,10,@ekky1995 Kalau Prabowo Gibran yg menang surveynya tdk jujur dibayar dst. Kalau Ganjar Mahfud dan Anis cak Imin yg menang surveynya jujur dan bukan bayaran. Begitu gaisss,1736896789520003145,,ekky1995,in,di hati kamu,0,5,0,https://x.com/benuacintaandin/status/1736896789520003145,1290610306717118465,benuacintaandin,Anies,Debat 1,kalau prabowo gibran yg menang surveynya tdk jujur dibayar dst kalau ganjar mahfud dan anis cak imin yg menang surveynya jujur dan bukan bayaran begitu gaisss
1734580316646568364,Tue Dec 12 14:25:49 +0000 2023,1,Mari kita dukung Anis cak Imin nmor 1 2024 aminnnnn. #AMINTerbaikNomor1 #AMINUnggulDebatCapres https://t.co/YJg8s8P6in,1734580316646568364,https://pbs.twimg.com/media/GBJ3mwpbwAA_Tjx.jpg,,in,"Pulang pisau, kalteng",0,0,1,https://x.com/hendrano123/status/1734580316646568364,839024785816346624,hendrano123,Anies,Debat 1,mari kita dukung anis cak imin nmor aminnnnn
1734573162233536539,Tue Dec 12 13:57:23 +0000 2023,1,Anis cak Imin 2024 aminnnnn. BerSATU kita teguh nomor 1 atuhhh. Aminnnnn. #AMINTerbaikNomor1 #AMINUnggulDebatCapres https://t.co/umHzTKxnK5,1734573162233536539,https://pbs.twimg.com/media/GBJxGUhaYAAHSa5.jpg,,in,,0,0,1,https://x.com/Jonisugiarto74/status/1734573162233536539,1665011418754875392,Jonisugiarto74,Anies,Debat 1,anis cak imin aminnnnn bersatu kita teguh nomor atuhhh aminnnnn
1734577579368362027,Tue Dec 12 14:14:56 +0000 2023,0,inii yg jawab pak anis yg ketar-ketir cak imin wkwk,1734577579368362027,,,in,earth,0,0,0,https://x.com/fathradhi/status/1734577579368362027,941295409305075712,fathradhi,Anies,Debat 1,inii yg jawab pak anis yg ketarketir cak imin wkwk
1734576671775437218,Tue Dec 12 14:11:20 +0000 2023,0,gibran kesel ampe berdiri berdiri cak imin di belakang anis cuman cengengesan gak bahaya tah wkwkwk,1734576671775437218,,,in,"Bandung, Indonesia",0,0,0,https://x.com/txtdrfchry/status/1734576671775437218,447920018,txtdrfchry,Anies,Debat 1,gibran kesel ampe berdiri berdiri cak imin di belakang anis cuman cengengesan gak bahaya tah wkwkwk
1734410071873114469,Tue Dec 12 09:46:53 +0000 2023,0,@DokterTifa Pak anis sudah bagus kog bu dokter Cak imin nya aja yg kurang srek,1734510121999577595,,DokterTifa,in,,0,0,0,https://x.com/RendiIr41168347/status/1734510121999577595,1521869554263109632,RendiIr41168347,Anies,Debat 1,pak anis sudah bagus kog bu dokter cak imin nya aja yg kurang srek
1734572622221123609,Tue Dec 12 13:55:14 +0000 2023,0,Mari kita sambut Anis dan cak imin PilihPKS CoblosAMIN #AMINku01,1734572622221123609,,,in,,0,0,0,https://x.com/bana1633204/status/1734572622221123609,1726235049765531648,bana1633204,Anies,Debat 1,mari kita sambut anis dan cak imin pilihpks coblosamin
1734572779004113181,Tue Dec 12 13:55:51 +0000 2023,0,Mari kita sambut Anis dan cak imin PilihPKS CoblosAMIN #AMINAjaDulu,1734572779004113181,,,in,,0,0,0,https://x.com/bana1633204/status/1734572779004113181,1726235049765531648,bana1633204,Anies,Debat 1,mari kita sambut anis dan cak imin pilihpks coblosamin
1734434099329417664,Tue Dec 12 07:51:02 +0000 2023,8,@BangPino__ Tantangannya ada MEMBUMIKAN pesan² Anies kepada wong² cilik. Biar mereka gak jadi komoditi politik terus²an. Kritik utk Cak Imin @cakimiNOW OK-Oce itu berubah nama jadi JakPreneur bukan ilang begitu aja. Di diskusi APINDO ini disebut ama Mas @aniesbaswedan. ,1734480966163501231,,BangPino__,in,Jakarta,0,0,2,https://x.com/an15wn/status/1734480966163501231,76132800,an15wn,Anies,Debat 1,tantangannya ada membumikan pesan² anies kepada wong² cilik biar mereka gak jadi komoditi politik terus²an kritik utk cak imin okoce itu berubah nama jadi jakpreneur bukan ilang begitu aja di diskusi apindo ini disebut ama mas
1734578094931939693,Tue Dec 12 14:17:54 +0000 2023,2,@idextratime Sumpah op bngt bjir Anis wkwk. Ga sia2 dia di slepet Cak Imin ,1734578326453555684,,idextratime,in,,0,0,0,https://x.com/dikanataa/status/1734578326453555684,1301729699572277248,dikanataa,Anies,Debat 1,sumpah op bngt bjir anis wkwk ga sia dia di slepet cak imin
1734452176355995928,Tue Dec 12 08:44:37 +0000 2023,5,@aliffwibisono @akbr_mhd @tirta_cipeng Klo ambil pak mahfudz justru suara pak anis semakin kecil menurut sy karena apa cak imin itu simbolik juga pengaruh nya di NU jawa cukup gede ya walaupun beberapa tokoh di NU tidak mendukung cak Imin. Mungkin itu pertimbangannya,1734494451039658130,,aliffwibisono,in,"Malang, Jawa Timur",0,2,0,https://x.com/Maoouul/status/1734494451039658130,1441498808655904769,Maoouul,Anies,Debat 1,klo ambil pak mahfudz justru suara pak anis semakin kecil menurut sy karena apa cak imin itu simbolik juga pengaruh nya di nu jawa cukup gede ya walaupun beberapa tokoh di nu tidak mendukung cak imin mungkin itu pertimbangannya
1734230327219114266,Tue Dec 12 10:09:12 +0000 2023,0,@Devterians @PartaiSocmed Ga cmn itu kok bang yg aku bikin berfikir 2x itu anggaran 200miliar cmn buat beli bolpen pungli yg ga ada tindak lanjut sumur resapan yg memakan korban jiwa di era anis dll blm lagi orang yg dibelakang kaya cak imin &amp; amin rais.,1734515739175100542,,Devterians,in,,0,1,0,https://x.com/shiraoshidsgn/status/1734515739175100542,1497036920182177793,shiraoshidsgn,Anies,Debat 1,ga cmn itu kok bang yg aku bikin berfikir x itu anggaran miliar cmn buat beli bolpen pungli yg ga ada tindak lanjut sumur resapan yg memakan korban jiwa di era anis dll blm lagi orang yg dibelakang kaya cak imin amp amin rais
1734259930075668784,Tue Dec 12 13:51:51 +0000 2023,0,@OposisiCerdas Salut sama relawan AMIN ini yang totalitas dalam mendukung pak Anis Cak Imin,1734571771712725309,,OposisiCerdas,in,,0,0,0,https://x.com/ekaviraf/status/1734571771712725309,1599176354951753728,ekaviraf,Anies,Debat 1,salut sama relawan amin ini yang totalitas dalam mendukung pak anis cak imin
1734557697494896709,Tue Dec 12 13:36:00 +0000 2023,4,@ekokuntadhi1 Prabowo dalam debat tenggelam dan tidak sepadan dgn Anis apalagi Ganjar.. gimana klo pas si bocil lawan cak Imin apalagi Mahfud MD... Kayaknya pengen kabur aja niatnya... Tapi buat saya itulah buah dari menabur angin menuai badai... Malu itu lgsg terekpos secara terbuka,1734567783315485027,,ekokuntadhi1,in,,0,1,1,https://x.com/MichaelSigarla2/status/1734567783315485027,1402821757673775106,MichaelSigarla2,Anies,Debat 1,prabowo dalam debat tenggelam dan tidak sepadan dgn anis apalagi ganjar gimana klo pas si bocil lawan cak imin apalagi mahfud md kayaknya pengen kabur aja niatnya tapi buat saya itulah buah dari menabur angin menuai badai malu itu lgsg terekpos secara terbuka
1734259930075668784,Tue Dec 12 13:49:17 +0000 2023,0,@OposisiCerdas Buat relawan pak Anis Cak Imin semangat terus jangan sampai lengah,1734571122753192311,,OposisiCerdas,in,,0,0,0,https://x.com/aabbcc3707/status/1734571122753192311,1633841713092636673,aabbcc3707,Anies,Debat 1,buat relawan pak anis cak imin semangat terus jangan sampai lengah
1734563342658752583,Tue Dec 12 13:18:22 +0000 2023,0,Kalau pertanyaan ke Anis yang di tunggu bukan jawaban dia. Tapi jawaban cak Imin wkwkwkkw,1734563342658752583,,,in,,0,0,0,https://x.com/orang_miiskin/status/1734563342658752583,539776095,orang_miiskin,Anies,Debat 1,kalau pertanyaan ke anis yang di tunggu bukan jawaban dia tapi jawaban cak imin wkwkwkkw
1734557407815045257,Tue Dec 12 12:54:47 +0000 2023,0,Kami keluarga besar dukung Anis dan cak Imin #AMINku01 #AMINAjaDulu https://t.co/m8EHQV2Ado,1734557407815045257,https://pbs.twimg.com/media/GBJiqqrbkAAT3_7.jpg,,in,"Kota Solok, Sumatera Barat",0,0,0,https://x.com/ilzansumarta/status/1734557407815045257,87967202,ilzansumarta,Anies,Debat 1,kami keluarga besar dukung anis dan cak imin
1734373773825208500,Tue Dec 12 07:18:52 +0000 2023,0,@kompascom Saya yakin dengan Pa Anis dan Cak Imin Bisa melakukan perubahan bagi Bangsa Indonesia... Amin.... pak anies tidak gentar di ajak debat,1734472873115599311,,kompascom,in,,0,0,0,https://x.com/DadangRusmanaf/status/1734472873115599311,764154529000611840,DadangRusmanaf,Anies,Debat 1,saya yakin dengan pa anis dan cak imin bisa melakukan perubahan bagi bangsa indonesia amin pak anies tidak gentar di ajak debat
1734566237261402461,Tue Dec 12 13:29:52 +0000 2023,0,Anis cak Imin 2024 aminnnnn. BerSATU kita teguh nomor 1 atuhhh. Aminnnnn. #AMINTerbaikNomor1 #AMINUnggulDebatCapres https://t.co/debC7u8J8h,1734566237261402461,https://pbs.twimg.com/media/GBJqzOxa8AADh5X.jpg,,in,,0,0,0,https://x.com/YadiiAhmad5/status/1734566237261402461,1607409576269451265,YadiiAhmad5,Anies,Debat 1,anis cak imin aminnnnn bersatu kita teguh nomor atuhhh aminnnnn
1734566717819592726,Tue Dec 12 13:31:46 +0000 2023,448,Pemaparan Visi Misi pak Anies di acara Debat Perdana KPU https://t.co/Bxirwx2AQ2,1734566717819592726,https://pbs.twimg.com/ext_tw_video_thumb/1734566663927001088/pu/img/DgS66qpjU0U7zpYF.jpg,,in,,1,2,125,https://x.com/Yurissa_Samosir/status/1734566717819592726,1456283686312103939,Yurissa_Samosir,Anies,Debat 1,pemaparan visi misi pak anies di acara debat perdana kpu
1734579235342418184,Tue Dec 12 14:21:31 +0000 2023,354,Wah keren pak Anies langsung kena Ulti alias Mati Kutu Paslon sebelah https://t.co/VfInjycnJd,1734579235342418184,https://pbs.twimg.com/ext_tw_video_thumb/1734579187544211456/pu/img/Hs2H01M5jouaHGFi.jpg,,in,,1,2,126,https://x.com/Yurissa_Samosir/status/1734579235342418184,1456283686312103939,Yurissa_Samosir,Anies,Debat 1,wah keren pak anies langsung kena ulti alias mati kutu paslon sebelah
1734700032031658088,Tue Dec 12 22:21:31 +0000 2023,1861,Gaya Epic pak Anies ini Akan Jadi Trend Baru dan Gaya Anak Muda dan pendukung AMIN Yang Bisa Diterapkan Dalam Setiap Kampanye. Inilah Gaya Salam Perubahan Indonesia: WAKANDA NO MORE INDONESIA FOREVER. https://t.co/6zjf6MbKKv,1734700032031658088,https://pbs.twimg.com/media/GBLkfEVa8AA5w9h.jpg,,in,"Bima Sakti, Bumi, Indonesia",6,14,662,https://x.com/abu_waras/status/1734700032031658088,2905814730,abu_waras,Anies,Debat 1,gaya epic pak anies ini akan jadi trend baru dan gaya anak muda dan pendukung amin yang bisa diterapkan dalam setiap kampanye inilah gaya salam perubahan indonesia wakanda no more indonesia forever
1734571178654826668,Tue Dec 12 14:10:20 +0000 2023,732,@KuntoAjiW Mas aniesss mas aniesss kita bukan anak kecil lagiii Mas Anies be like: https://t.co/80Jl5SAK2m,1734576421111283871,https://pbs.twimg.com/media/GBJ0EBMaEAAqrFw.jpg,KuntoAjiW,in,"Yogyakarta, Indonesia",33,21,122,https://x.com/kkelilipan/status/1734576421111283871,162647609,kkelilipan,Anies,Debat 1,mas aniesss mas aniesss kita bukan anak kecil lagiii mas anies be like
1734649715407699990,Tue Dec 12 19:01:35 +0000 2023,1871,Anies Layak Menjadi Presiden Indonesia 2024-2029. Anies sangat menguasai persoalan bangsa ini dan Rakyat Indonesia Dapat Menilai mana Pemimpin Yang Cerdas &amp; Mana Pemimpin Yang Main Main... https://t.co/THZfpfiLTi,1734649715407699990,https://pbs.twimg.com/media/GBK2uREa4AAZmlP.jpg,,in,Indonesia,14,42,615,https://x.com/sutanmangara/status/1734649715407699990,1227719379103571968,sutanmangara,Anies,Debat 1,anies layak menjadi presiden indonesia anies sangat menguasai persoalan bangsa ini dan rakyat indonesia dapat menilai mana pemimpin yang cerdas amp mana pemimpin yang main main
1734642569655570902,Tue Dec 12 18:33:11 +0000 2023,543,Anies Sangat Memahami Persoalan Bangsa Ini.. Rakyat Indonesia Akan Mendukung AMIN Jadi Pemimpin Indonesia.... https://t.co/wom9WEmdyC,1734642569655570902,https://pbs.twimg.com/media/GBKwOVhbUAEBPLX.jpg,,in,Indonesia,2,12,201,https://x.com/sutanmangara/status/1734642569655570902,1227719379103571968,sutanmangara,Anies,Debat 1,anies sangat memahami persoalan bangsa ini rakyat indonesia akan mendukung amin jadi pemimpin indonesia
1734555495569182821,Tue Dec 12 12:47:11 +0000 2023,2207,Anies mungkin salah satu public speaker terbaik di Indonesia. Tapi tangannya keliatan gemeter pas ngasih speech tadi. Public speaking memang bukan skill yang mudah.,1734555495569182821,,,in,Panduan mulai Coding Career 👉,101,32,191,https://x.com/oianas_/status/1734555495569182821,16705318,oianas_,Anies,Debat 1,anies mungkin salah satu public speaker terbaik di indonesia tapi tangannya keliatan gemeter pas ngasih speech tadi public speaking memang bukan skill yang mudah
1734395493068034557,Tue Dec 12 02:11:23 +0000 2023,1414,Diiringi Ribuan Santri Pak Anies Pimpin Sholawat Asygil di Ponpes Daarul Ma arif Indramayu #AniesMuhaimin2024 #AMINAjaDulu https://t.co/vujs0g402e,1734395493068034557,https://pbs.twimg.com/ext_tw_video_thumb/1734395416081580032/pu/img/ci7oIrqe6kffJByw.jpg,,in,"DKI Jakarta, Indonesia",10,19,440,https://x.com/marlina_idha/status/1734395493068034557,719725925215170561,marlina_idha,Anies,Debat 1,diiringi ribuan santri pak anies pimpin sholawat asygil di ponpes daarul ma arif indramayu
1734657096698962259,Tue Dec 12 19:30:54 +0000 2023,3107,Ada yang bisa artikan expresi ini termasuk warna mukanya ketika melihat anies sedang berdebat dipodium debat capres https://t.co/IM0xyXGMpu,1734657096698962259,https://pbs.twimg.com/media/GBK9buXbcAAmD8r.jpg,,in,"Bandung, Jawa Barat",107,778,507,https://x.com/GreatAdjie/status/1734657096698962259,117701238,GreatAdjie,Anies,Debat 1,ada yang bisa artikan expresi ini termasuk warna mukanya ketika melihat anies sedang berdebat dipodium debat capres
1734717720539869393,Tue Dec 12 23:31:48 +0000 2023,243,Kedepan AMIN @aniesbaswedan @cakimiNOW menang ada program HOTLINE PARIS layanan pengaduan masyarakat Didampingi PENGACARA GRATIS Mengungkap Fakta melindungi korban. Negara wajib hadir untuk rakyat. https://t.co/4xH5Sl1QCv,1734717720539869393,https://pbs.twimg.com/ext_tw_video_thumb/1734717662931087360/pu/img/08b4GWltZJDCk37_.jpg,,in,,4,0,87,https://x.com/LANGKAHANIES/status/1734717720539869393,1493158746205614080,LANGKAHANIES,Anies,Debat 1,kedepan amin menang ada program hotline paris layanan pengaduan masyarakat didampingi pengacara gratis mengungkap fakta melindungi korban negara wajib hadir untuk rakyat
